BaseCode,SectionBreakStartKM,SectionBreakFinishKM,KMLocation,Twist14m,BounceFrt,BounceRr,BodyRockFrt,BodyRockRr,LP1,LP2,LP3,LP4,Speed,BrakeCylinder,IntrainForce,Acc1,Acc2,Acc3,Acc4,Twist2m,Acc1_RMS,Acc2_RMS,Acc3_RMS,Acc4_RMS,Rail_Pro_L,Rail_Pro_R,SND,VACC,VACC_L,VACC_R,Curvature,Track_Offset,ICWVehicle,FileLoadStatus,RecordingDateTime,RecordingDate,SND_L,SND_R
ARTC-12,194.78,194.8,194.7984,-4.29376109,0.0579197423,0.0173996144,-0.195982896,0.252551381,-0.0400717056,0.143675305,-0.108876076,0.15591119,24.956,0.616744398,-42.6704876,0.504908227,null,null,0.214852261,-1.69688186,0.00302077756,null,null,-0.0405957925,2.02715188,-0.610803079,0.15591119,0.504908227,0.214852261,0.504908227,0.000472470739,0.0886800937,ARTC04,Loaded,2021-07-28T06:11:00Z,2021-07-28,0.15591119,0.143675305
ARTC-12,194.78,194.8,194.7999,-3.3897625,-0.0912651228,-0.128251646,-0.879797686,0.0124360454,-0.531163966,-0.122033623,-0.134469669,0.34863372,39.44,0.352765985,-28.1830167,0.441629219,null,null,0.289777008,-0.445253481,0.0225420879,null,null,-0.00992591775,3.29006181,2.31805407,0.531163966,0.441629219,0.289777008,0.441629219,0.00055588254,-0.501607768,ARTC04,Loaded,2022-07-25T21:13:00Z,2022-07-25,0.34863372,-0.122033623
ARTC-12,194.78,194.8,194.7994,-3.08322385,null,-0.0101382193,null,0.287032344,-0.596540944,0.133377953,-0.153654391,null,48.593,-24.8838485,-34.3508612,0.261798433,0.378141853,0.528952049,0.610814065,-0.571122636,0.0212430317,0.027862678,0.0964683488,-0.256292595,2.0702551,1.94964407,0.596540944,0.610814065,0.610814065,0.378141853,0.000606170509,-0.885962996,ARTC05,Loaded,2022-07-25T07:09:00Z,2022-07-25,-0.153654391,0.133377953
ARTC-12,194.78,194.8,194.7993,-2.67761682,-0.131966026,-0.152623816,-0.817642983,0.0737991782,-0.540787517,-0.115724227,-0.189523405,0.276855466,40.677,4.25204778,-31.9759511,0.439541335,null,null,0.326800571,-0.371720978,0.0130311614,null,null,-0.0241229806,2.24898673,3.02702683,0.540787517,0.439541335,0.326800571,0.439541335,0.000498765391,0.205533124,ARTC04,Loaded,2022-07-25T04:28:00Z,2022-07-25,0.276855466,-0.115724227
ARTC-12,194.78,194.8,194.7989,-3.68005357,0.0162422625,-0.0902006857,-0.743988989,0.158655316,-0.355752232,-0.0108730277,-0.169528344,0.388236757,39.433,0.359841633,-27.1945066,0.318827354,null,null,0.426566951,-1.64476618,0.0306790057,null,null,-0.00356313847,0.807877307,0.773882062,0.388236757,0.426566951,0.426566951,0.318827354,0.000623022602,-0.507334216,ARTC04,Loaded,2022-07-25T21:13:00Z,2022-07-25,0.388236757,-0.0108730277
ARTC-12,194.78,194.8,194.7999,null,-0.0122624132,null,-0.224056454,null,-0.12429064,null,0.096407874,0.0997658138,14.275,-24.6115887,-4.80520204,0.19451897,0.139022209,0.0422836184,null,null,-0.153645067,-0.157924681,-0.181889503,null,null,null,0.12429064,0.19451897,0.0422836184,0.19451897,null,-0.169431307,ARTC05,Loaded,2023-12-12T14:10:00Z,2023-12-12,0.0997658138,-0.12429064
ARTC-12,194.78,194.8,194.7994,-2.83676255,0.0141626438,null,-0.140229795,null,-0.0559522537,null,0.177001002,0.0842775413,26.5,0.057258034,-20.8115202,0.218827051,0.322877858,1.04348826,0.649509335,-0.780059182,0.00145586203,-0.0444463115,-0.0202964726,-0.0380744602,2.97182461,4.51185419,0.177001002,1.04348826,0.322877858,1.04348826,0.000355520821,-0.119534768,ARTC02,Loaded,2023-12-12T02:19:00Z,2023-12-12,0.177001002,-0.0559522537
ARTC-12,194.78,194.8,194.7989,null,0.0427136862,null,-0.319347054,null,-0.116959841,null,-0.0421525363,0.202387213,14.311,-24.6115887,-5.00006463,0.235301966,0.41113886,0.0365230963,null,null,-0.15389505,-0.156339319,-0.179928808,null,null,null,0.202387213,0.41113886,0.0365230963,0.41113886,null,-0.129709996,ARTC05,Loaded,2023-12-12T14:10:00Z,2023-12-12,0.202387213,-0.116959841
ARTC-12,194.78,194.8,194.7984,-2.88960576,0.0223418256,null,-0.0194065478,null,0.0126385517,null,0.0444263756,0.0320450995,26.495,0.0560839665,-21.1149539,0.325085877,0.296624656,0.342746279,0.326928451,-1.66365774,-0.00373758529,-0.0416530445,-0.0240312418,-0.040610067,2.63069702,2.05465891,0.0444263756,0.342746279,0.325085877,0.342746279,0.000350257629,-0.181644048,ARTC02,Loaded,2023-12-12T02:19:00Z,2023-12-12,0.0444263756,0.0126385517
ARTC-12,194.78,194.8,194.8,-2.3339426,-0.0658338575,null,-0.946474197,null,-0.539070956,null,-0.0454328202,0.407403241,35.581,-24.6271581,-17.5988971,0.414745309,0.49224044,0.511373315,null,-0.341993662,-0.0827741135,0.040847719,-0.0895739163,null,3.08842664,3.27240958,0.539070956,0.511373315,0.511373315,0.49224044,0.000338738355,-0.372346212,ARTC05,Loaded,2024-02-26T10:33:00Z,2024-02-26,0.407403241,-0.539070956
ARTC-12,194.78,194.8,194.799,-2.72437669,-0.117994153,null,-0.525856243,null,-0.380922274,null,-0.328270761,0.144933969,35.581,-24.6193809,-17.5988971,0.378254845,0.327368042,0.50746544,null,-1.37212076,-0.0721441354,0.073865753,-0.0817536143,null,1.21869948,1.52727725,0.380922274,0.50746544,0.50746544,0.378254845,0.00039429024,-0.308009955,ARTC05,Loaded,2024-02-26T10:33:00Z,2024-02-26,0.144933969,-0.380922274
ARTC-12,194.78,194.8,194.798,-2.28906762,-0.0297312018,null,0.015421386,null,-0.0220205088,null,-0.407440613,-0.0374418948,35.581,-24.6116037,-17.793759,0.352300722,0.327368042,0.50746544,null,-1.5968361,0.00207893929,0.073865753,-0.0817536143,null,1.21869948,1.52727725,0.407440613,0.50746544,0.50746544,0.352300722,0.000331616827,-0.243673699,ARTC05,Loaded,2024-02-26T10:33:00Z,2024-02-26,-0.0374418948,-0.0220205088
ARTC-12,194.78,194.8,194.797,-1.43014423,-0.0166013212,null,0.0239724172,null,-0.00461511263,null,-0.358795232,-0.0285875299,35.581,-24.6115887,-18.5732075,0.350352295,0.735254102,0.489879989,null,-1.42374854,0.00228023445,-0.00528722818,-0.0370984149,null,0.21243007,0.336627868,0.358795232,0.735254102,0.489879989,0.735254102,0.000480455064,-0.179337443,ARTC05,Loaded,2024-02-26T10:33:00Z,2024-02-26,-0.0285875299,-0.00461511263
ARTC-12,194.78,194.8,194.8,-2.56505236,-0.068342813,null,-0.136019756,null,-0.136352691,null,0.122949026,-0.000332934811,37.474,-24.9844676,-40.354447,0.175019616,0.119711729,0.129536767,0.123453591,-0.4261735,0.01676122,-0.0285923841,-0.0410626954,-0.0338618649,2.91499242,4.811388,0.136352691,0.175019616,0.175019616,0.129536767,0.000524119035,-0.00899429118,ARTC02,Loaded,2024-05-17T11:26:00Z,2024-05-17,0.122949026,-0.136352691
ARTC-12,194.78,194.8,194.7999,-1.86950542,-0.0148516658,0.088273864,-0.290117086,-0.295289375,-0.159910209,-0.0593708235,0.235918552,0.130206877,31.574,-25.0077843,null,0.217954279,0.161895456,0.0195420679,0.580535156,0.605782497,-0.0228492731,-0.0146025194,-0.0950682325,5.86248974,1.75972704,2.41248339,0.235918552,0.580535156,0.217954279,0.580535156,0.000610178592,-0.0059749377,ARTC01,Loaded,2024-05-17T11:39:00Z,2024-05-17,0.235918552,-0.0593708235
ARTC-12,194.78,194.8,194.7995,-2.42129868,-0.103511733,null,-1.10218841,null,-0.654605937,null,0.0416414002,0.447582471,37.563,-24.8449542,3.05047858,0.323425381,0.35124347,0.196611537,null,-0.203952039,-0.0299284438,-0.00411459924,0.0197662089,null,2.70412619,4.87397522,0.654605937,0.35124347,0.196611537,0.35124347,0.000629253797,0.103611403,ARTC05,Loaded,2024-05-17T07:20:00Z,2024-05-17,0.447582471,-0.654605937
ARTC-12,194.78,194.8,194.799,-2.99188728,0.0377241015,null,-0.141382331,null,-0.0329670638,null,0.130074874,0.108415267,37.474,-25.0077837,-41.2647329,0.186876743,0.156465121,0.105797014,0.224572813,-1.43063025,0.00825744088,-0.0383837749,-0.0331816281,-0.0205557442,4.47941459,5.39039663,0.130074874,0.224572813,0.186876743,0.224572813,0.000593187767,-0.000489619334,ARTC02,Loaded,2024-05-17T11:26:00Z,2024-05-17,0.130074874,-0.0329670638
ARTC-12,194.8,194.82,194.82,-3.31977049,0.0769189164,0.0215057435,0.159847249,-0.0430114871,0.156842541,0,0.0430114871,-0.003004708,35.583,-25.0467098,-9.6606569,null,null,0.225260783,0.174716574,1.91734704,null,null,0.00694217644,0.0106885288,null,0.602833907,0.156842541,0.225260783,null,0.225260783,0.000802676613,0.24737064,ARTC01,Loaded,2019-09-30T17:34:00Z,2019-09-30,0.0430114871,0.156842541
ARTC-12,194.8,194.82,194.8199,-4.28788078,0.144599349,-0.620718002,0.122874054,1.48330177,0.206036376,0.120932881,-1.36236888,0.0831623221,42.103,0.0563827507,-43.0272683,0.148223935,0.141864788,0.106172052,0.0830713721,2.28338872,0.0360668749,0.107218545,0.12646411,0.0928323763,1.10303847,-0.968064112,1.36236888,0.148223935,0.106172052,0.148223935,0.000548787279,-0.29700792,ARTC04,Loaded,2019-09-30T14:12:00Z,2019-09-30,0.0831623221,0.206036376
ARTC-12,194.8,194.82,194.8199,-3.02886085,-0.0744763368,-0.376078224,0.12640021,0.668693341,-0.0112762318,-0.0417315531,-0.710424894,-0.137676442,48.421,0.405109049,-21.9847371,0.272278718,0.306866917,0.246884402,0.181385907,0.914053586,0.00939403552,0.00175222415,0.00619074094,0.0223128378,1.3473036,-0.687670988,0.710424894,0.306866917,0.246884402,0.306866917,0.000543630061,0.0819339785,ARTC05,Loaded,2019-09-30T19:24:00Z,2019-09-30,-0.137676442,-0.0112762318
ARTC-12,194.8,194.82,194.819,-2.33668847,0.072239004,0.00132477918,0.125555764,-0.00264955837,0.135016886,0,0.00264955837,0.00946112212,35.583,-25.0467098,-9.96236317,null,null,0.175823315,0.178613177,1.74284693,null,null,0.00206973341,0.00915377973,null,0.357672639,0.135016886,0.178613177,null,0.178613177,0.000858538365,0.21342789,ARTC01,Loaded,2019-09-30T17:34:00Z,2019-09-30,0.00946112212,0.135016886
ARTC-12,194.8,194.82,194.82,4.3502922,0.0881192597,-0.17479199,-0.309078466,0.0609601405,-0.0664199736,-0.144311919,-0.20527206,0.242658493,26.49,0.405379582,-14.2442345,0.469446842,0.806483057,0.261331764,0.287928704,2.12859978,0.0380862341,0.0537905893,0.0626315982,0.0359173371,-0.489890273,1.02425188,0.242658493,0.806483057,0.287928704,0.806483057,0.000953208178,0.101005442,ARTC05,Loaded,2020-01-05T18:27:00Z,2020-01-05,0.242658493,-0.0664199736
ARTC-12,194.8,194.82,194.82,2.41180772,0.0291119117,null,0.17925334,null,0.118738582,null,-0.0294743904,-0.0605147583,35.85,0.0999857317,-13.7370381,0.623895912,0.183975243,0.265847736,1.60263463,1.56774743,0.0279281066,0.0268910202,0.0179986773,0.0250490482,1.62604689,1.05622157,0.118738582,1.60263463,0.623895912,1.60263463,0.000668040718,-0.00876321205,ARTC02,Loaded,2020-01-05T23:36:00Z,2020-01-05,-0.0294743904,0.118738582
ARTC-12,194.8,194.82,194.82,4.17189354,-0.0410497859,0.0868526812,-0.0685438052,-0.173705359,-0.0753216885,1.513e-9,0.173705361,-0.00677788329,49.539,-24.9732777,-25.5478945,null,null,null,0.182284253,1.49048653,null,null,null,0.00981898837,null,0.125768391,0.173705361,0.182284253,null,0.182284253,0.000570824536,0.164422331,ARTC01,Loaded,2020-01-05T09:01:00Z,2020-01-05,0.173705361,1.513e-9
ARTC-12,194.8,194.82,194.82,4.33344782,0.150577566,-0.203040028,-0.15821441,0.108604036,0.0714703611,-0.14873801,-0.257342046,0.229684771,28.112,4.67213388,-55.4704651,0.361915877,0.564446008,0.223979203,0.29029063,1.81791183,0.00505481098,0.0346839254,0.0333811503,0.029801119,-0.268293891,0.0617990823,0.257342046,0.564446008,0.29029063,0.564446008,0.000705168087,0.150188811,ARTC04,Loaded,2020-01-05T14:54:00Z,2020-01-05,0.229684771,0.0714703611
ARTC-12,194.8,194.82,194.82,null,0.0347448832,-0.0963240642,-0.245535378,0.0826208191,-0.0880228058,-0.0550136547,-0.137634474,0.157512572,17.415,0.879323902,-23.5120255,0.29975769,0.261755459,0.209102406,0.224761539,null,-0.00312732792,0.0199078318,0.0497361547,0.00527156618,null,null,0.157512572,0.29975769,0.224761539,0.29975769,null,0.189609728,ARTC05,Loaded,2021-05-14T00:41:00Z,2021-05-14,0.157512572,-0.0550136547
ARTC-12,194.8,194.82,194.819,null,0.130826698,-0.0930835329,-0.264982303,0.0534848616,-0.00166445339,-0.0663411021,-0.119825964,0.26331785,17.435,0.879513822,-22.9274373,0.271267328,0.289103308,0.252869487,0.255987628,null,-0.00501014659,0.016464588,0.0518207668,0.00688976863,null,null,0.26331785,0.289103308,0.255987628,0.289103308,null,0.188809695,ARTC05,Loaded,2021-05-14T00:41:00Z,2021-05-14,0.26331785,-0.00166445339
ARTC-12,194.8,194.82,194.818,null,0.0986651437,-0.0956591718,-0.0592261426,0.00478182833,0.0690520723,-0.0932682577,-0.098050086,0.128278215,17.454,0.871923626,-22.5377118,0.21623939,0.275429505,0.243099754,0.244667959,null,0.000314169685,0.0158019793,0.0523709834,0.00228550847,null,null,0.128278215,0.275429505,0.244667959,0.275429505,null,0.188009662,ARTC05,Loaded,2021-05-14T00:41:00Z,2021-05-14,0.128278215,0.0690520723
ARTC-12,194.8,194.82,194.817,null,-0.0488120805,-0.0143862126,0.369883558,-0.115942055,0.136129699,-0.0723572401,0.0435848148,-0.23375386,17.456,0.878783539,-21.9531236,0.342296991,0.275429505,0.243099754,0.207196562,null,-0.000775255104,0.0158019793,0.0523709834,0.00161032915,null,null,0.23375386,0.342296991,0.243099754,0.342296991,null,0.169572313,ARTC05,Loaded,2021-05-14T00:41:00Z,2021-05-14,0.0435848148,0.136129699
ARTC-12,194.8,194.82,194.8199,4.07603676,0.0295145245,-0.0210605016,0.0977665232,-0.504056176,0.0783977861,-0.273088589,0.230967586,-0.0193687371,48.813,-24.8527331,-31.3796519,0.316141784,0.271455619,0.0977979111,0.198741996,0.592626416,-0.0619274047,-0.0454524461,-0.0164220629,-0.0385196991,-0.603942229,-0.442401786,0.273088589,0.316141784,0.198741996,0.316141784,0.000454215341,-0.26217857,ARTC05,Loaded,2021-12-10T08:58:00Z,2021-12-10,0.230967586,0.0783977861
ARTC-12,194.8,194.82,194.8199,3.99074775,0.0614886571,0.109668304,-0.0927943632,-0.588657045,0.0150914755,-0.184660218,0.403996827,0.107885839,43.418,-0.118853324,-2.67937506,0.501975508,null,null,0.33101228,0.850139751,0.0735209905,null,null,0.124424105,0.248851305,-1.79703951,0.403996827,0.501975508,0.33101228,0.501975508,0.000523561488,-0.0581577162,ARTC04,Loaded,2021-12-10T16:00:00Z,2021-12-10,0.403996827,0.0150914755
ARTC-12,194.8,194.82,194.8194,4.48666402,0.0834831243,-0.00690045788,0.33889009,-0.0090248034,0.252928169,-0.0114128596,-0.00238805619,-0.0859619205,49.754,-25.0311373,-10.6662497,0.158795127,0.249898615,0.267585528,null,0.902011829,-0.0423299724,0.02482714,0.00346097436,null,0.100517647,-0.0344002449,0.252928169,0.267585528,0.249898615,0.267585528,0.000577561424,-0.296037581,ARTC01,Loaded,2021-12-10T22:02:00Z,2021-12-10,-0.00238805619,0.252928169
ARTC-12,194.8,194.82,194.8194,4.10416259,0.0283375057,0.333094292,0.102919223,-1.21955064,0.0797971174,-0.276681029,0.942869613,-0.023122106,45.672,0.684156701,-3.160959,0.279932845,null,null,0.254656635,0.911003144,0.00350457217,null,null,0.0155993944,0.0569648553,-0.365841547,0.942869613,0.279932845,0.254656635,0.279932845,0.000484986124,0.330379652,ARTC04,Loaded,2021-12-10T05:39:00Z,2021-12-10,0.942869613,0.0797971174
ARTC-12,194.8,194.82,194.8199,null,0.106933675,-0.040981138,-0.177888125,-0.0267897145,0.0179896126,-0.0543759953,-0.0275862808,0.195877738,16.905,-24.7360503,5.67727751,0.110515075,0.02212037,0.0428838863,0.0713259316,null,-0.0962636379,-0.0900748281,-0.085535139,-0.0668717496,null,null,0.195877738,0.110515075,0.0713259316,0.110515075,null,-0.0735885864,ARTC05,Loaded,2022-03-25T12:28:00Z,2022-03-25,0.195877738,0.0179896126
ARTC-12,194.8,194.82,194.8199,4.34936402,0.133530485,0.0861904942,0.145146224,-0.265715389,0.206103596,-0.0466672004,0.219048189,0.0609573726,49.405,0.250878763,-58.8697049,0.603125947,null,null,0.470037713,0.891646174,0.0594742324,null,null,0.111489563,-0.427921416,-0.00746598374,0.219048189,0.603125947,0.470037713,0.603125947,0.000501917545,-0.146462398,ARTC04,Loaded,2022-03-25T14:09:00Z,2022-03-25,0.219048189,0.206103596
ARTC-12,194.8,194.82,194.8189,null,0.0697839977,-0.0490580184,-0.0910125965,-0.0205896439,0.0242776994,-0.0593528403,-0.0387631965,0.115290296,16.948,-24.7294545,5.87370867,0.114808444,0.0301298487,0.0305738999,0.0639098318,null,-0.101473131,-0.087454557,-0.0886322321,-0.0682452867,null,null,0.115290296,0.114808444,0.0639098318,0.114808444,null,-0.0571688911,ARTC05,Loaded,2022-03-25T12:28:00Z,2022-03-25,0.115290296,0.0242776994
ARTC-12,194.8,194.82,194.8189,3.40621695,0.133530485,0.0861904942,0.145146224,-0.265715389,0.206103596,-0.0466672004,0.219048189,0.0609573726,49.405,0.254761097,-58.8697049,0.64989993,null,null,0.599193553,0.918100458,0.0594742324,null,null,0.111489563,-0.967037481,0.446203628,0.219048189,0.64989993,0.599193553,0.64989993,0.000515996729,-0.176303409,ARTC04,Loaded,2022-03-25T14:09:00Z,2022-03-25,0.219048189,0.206103596
ARTC-12,194.8,194.82,194.82,4.23351656,-0.000366091349,null,-0.144055382,null,-0.0723937825,null,0.490250459,0.0716615998,40.34,-24.6455287,-64.4638846,0.597766083,0.572225732,0.264522988,null,0.697762655,-0.150182192,-0.122251204,-0.182772547,null,-1.25291962,-0.316574396,0.490250459,0.597766083,0.264522988,0.597766083,0.000674110809,0.00235786311,ARTC05,Loaded,2023-11-12T16:59:00Z,2023-11-12,0.490250459,-0.0723937825
ARTC-12,194.8,194.82,194.8199,4.71894685,0.047147853,0.000512550898,0.26533182,-0.330848991,0.179813763,-0.164911945,0.165937046,-0.0855180572,51.637,-25.0311373,null,0.512510761,0.336171131,0.4682283,0.575984839,0.397251412,-0.0115283429,0.0372681448,-0.162219653,0.0451644855,0.163709845,-1.2475577,0.179813763,0.575984839,0.512510761,0.575984839,0.000450665817,-0.083971537,ARTC01,Loaded,2023-11-12T19:04:00Z,2023-11-12,0.165937046,0.179813763
ARTC-12,194.8,194.82,194.8194,4.66373567,0.0279399948,null,-0.056492368,null,-0.000306189208,null,-0.0161830456,0.0561861788,26.034,-24.8449542,-30.9840538,0.311572637,0.345239063,0.165219823,null,0.799019022,-0.021816223,-0.0201448777,-0.0346943163,null,0.434002466,0.51963322,0.0561861788,0.345239063,0.165219823,0.345239063,0.000539088254,0.248840468,ARTC05,Loaded,2023-11-12T02:51:00Z,2023-11-12,0.0561861788,-0.000306189208
ARTC-12,194.8,194.82,194.819,3.11200071,-0.026579274,null,-0.0689355011,null,-0.0610470246,null,0.54559924,0.00788847652,40.338,-24.6427041,-66.2176489,0.385261932,0.572225732,0.264522988,null,0.67609255,-0.1629199,-0.122251204,-0.182772547,null,-1.25291962,-0.316574396,0.54559924,0.572225732,0.264522988,0.572225732,0.000676787142,-0.00754979857,ARTC05,Loaded,2023-11-12T16:59:00Z,2023-11-12,0.54559924,-0.0610470246
ARTC-12,194.82,194.84,194.84,1.3086938,0.00658949362,-0.155682929,-0.108273285,0.0472534033,-0.0475471487,-0.132056228,-0.179309631,0.060726136,44.745,0.173415158,-11.3497993,0.348745953,0.261700696,0.198014254,0.25126978,-0.496416175,0.043764005,0.0507366931,0.0439209449,0.0328042771,0.348312867,0.611306837,0.179309631,0.348745953,0.25126978,0.348745953,0.00051553297,0.486163177,ARTC05,Loaded,2019-03-13T13:58:00Z,2019-03-13,0.060726136,-0.0475471487
ARTC-12,194.82,194.84,194.84,1.50362596,-0.0584285729,0.0516002114,-0.0407365565,0.0601458772,-0.0787968511,0.08167315,0.0215272728,-0.0380602947,34.688,0.644753285,16.989716,0.343826324,0.259842796,0.300590714,0.319330043,-0.565831626,0.022319064,0.0206000268,0.0278808409,0.0300924158,-0.033509927,1.1031249,0.08167315,0.343826324,0.319330043,0.343826324,0.000558124911,0.0632804692,ARTC05,Loaded,2019-03-13T04:09:00Z,2019-03-13,0.0215272728,0.08167315
ARTC-12,194.82,194.84,194.8399,1.47905839,null,0.221942211,null,0.08175193,-0.170262385,0.262818175,0.181066246,null,51.109,4.64370803,-35.5520347,0.434515863,0.438020889,0.279030155,0.408242754,-0.408441416,0.0109569977,0.0200544726,0.0521785343,0.0434328258,1.09377395,0.949341531,0.262818175,0.438020889,0.408242754,0.438020889,0.000547996422,0.23837543,ARTC04,Loaded,2019-03-13T13:38:00Z,2019-03-13,0.181066246,0.262818175
ARTC-12,194.82,194.84,194.8395,1.96671401,0.000365255306,0.00916900819,0.0588006721,0.0894716556,0.0297655914,0.053904836,-0.0355668196,-0.0290350808,35.841,1.54933288,-33.3761207,0.236652792,0.640468668,0.869093459,0.282126605,-0.803941547,0.00766385601,0.0119080591,0.0325146914,0.0122008782,1.08879008,1.68566642,0.053904836,0.869093459,0.640468668,0.869093459,0.000418792985,-0.47784005,ARTC02,Loaded,2019-03-13T23:02:00Z,2019-03-13,-0.0290350808,0.053904836
ARTC-12,194.82,194.84,194.8399,2.04780055,null,0.0371777001,null,-0.0823286584,-0.0775017781,-0.00398662915,0.0783420293,null,38.591,6.50147546,2.21384588,0.227221682,0.22734432,0.210592075,0.282995965,-0.590074778,0.0149062604,0.00151020675,0.0022155667,0.00062465696,0.28879287,0.810072656,0.0783420293,0.282995965,0.282995965,0.22734432,0.000497420488,-0.633700353,ARTC04,Loaded,2019-05-02T07:40:00Z,2019-05-02,0.0783420293,-0.00398662915
ARTC-12,194.82,194.84,194.8394,1.38101969,null,-0.123314851,null,-0.618711124,-0.24450557,-0.432670413,0.186040711,null,47.159,0.39717885,-51.7409085,0.269253056,0.321719829,0.295267567,0.252260845,-0.358460868,0.0272684831,0.0166246099,0.0440000875,0.0261342415,1.38783443,1.24657648,0.432670413,0.321719829,0.295267567,0.321719829,0.000589974834,-0.00395642192,ARTC04,Loaded,2019-05-02T21:04:00Z,2019-05-02,0.186040711,-0.24450557
ARTC-12,194.82,194.84,194.8389,2.44827592,null,0.096101009,null,-0.0973423682,-0.0660719029,0.0474298249,0.144772193,null,38.591,6.52301693,1.22900561,0.219424883,0.207618822,0.211762304,0.245477402,-0.702949758,0.0149062604,0.00587807917,0.000823779677,0.00062465696,0.886558607,0.847233157,0.144772193,0.245477402,0.245477402,0.219424883,0.000393048394,-0.637989171,ARTC04,Loaded,2019-05-02T07:40:00Z,2019-05-02,0.144772193,0.0474298249
ARTC-12,194.82,194.84,194.8385,1.91371989,null,-0.088800638,null,-0.5677291,-0.264352007,-0.372665188,0.195063912,null,47.159,0.394806832,-51.1485887,0.31837362,0.32250149,0.283955225,0.250307167,-0.437601247,0.0177264778,0.0166246099,0.0440000875,0.0391198343,1.92580529,1.08742301,0.372665188,0.32250149,0.283955225,0.32250149,0.000462081865,-0.0210327033,ARTC04,Loaded,2019-05-02T21:04:00Z,2019-05-02,0.195063912,-0.264352007
ARTC-12,194.82,194.84,194.84,0.429077291,0.0448747077,null,0.00535758468,null,0.0475535,null,-0.0197777608,0.0421959153,35.841,0.0460273975,-40.4581042,0.178518298,0.287310361,0.18061878,0.193691514,-0.11247246,0.00256393594,0.00819068276,0.00755694261,0.00120074104,-0.598156218,0.101185328,0.0475535,0.287310361,0.287310361,0.193691514,0.000452663572,-0.151442918,ARTC02,Loaded,2020-03-04T01:51:00Z,2020-03-04,0.0421959153,0.0475535
ARTC-12,194.82,194.84,194.84,0.00561912835,0.0552206321,null,0.0340296003,null,0.0722354322,null,-0.0254679401,0.0382058319,33.545,0.0535977553,-36.5045081,0.293074463,0.231397126,0.29734933,0.228139058,-0.130406557,0.0225546965,0.0193225376,0.0233664516,0.02547397,-1.26726967,-0.504805673,0.0722354322,0.29734933,0.293074463,0.29734933,0.000443874881,0.571076408,ARTC02,Loaded,2020-03-04T22:16:00Z,2020-03-04,0.0382058319,0.0722354322
ARTC-12,194.82,194.84,194.84,0.452822677,-0.0146177052,0.0623662509,-0.0851834669,-0.0641386781,-0.0572094387,0.0302969119,0.09443559,0.0279740282,35.092,0.655784346,-12.7868546,0.250794442,0.760125665,0.287568113,0.252049931,-0.151489771,0.0253464742,0.00457649369,0.0204201498,0.0128355728,-0.0790001209,0.800353442,0.09443559,0.760125665,0.287568113,0.760125665,0.000466663081,-0.3853447,ARTC04,Loaded,2020-03-04T09:27:00Z,2020-03-04,0.09443559,0.0302969119
ARTC-12,194.82,194.84,194.8399,null,0.0374125323,0.00366515458,0.01357429,-0.00733030916,0.0441996773,0,0.00733030916,0.0306253872,16.223,-24.9999981,-12.8562512,null,null,null,0.123502022,null,null,null,null,0.000642245467,null,null,0.0441996773,0.123502022,null,0.123502022,null,1.12399461,ARTC01,Loaded,2020-03-04T07:09:00Z,2020-03-04,0.0306253872,0.0441996773
ARTC-12,194.82,194.84,194.84,0.440547135,-0.00731661509,0.0255164959,-0.0402099049,-0.0752571941,-0.0274215675,-0.0121121012,0.063145093,0.0127883373,39.221,0.524885745,-13.3977809,0.257402375,0.33863289,0.265249262,0.20993614,-0.200047881,0.010239136,0.0161254151,0.0170407238,0.00560487189,0.747746749,-0.374418383,0.063145093,0.33863289,0.265249262,0.33863289,0.0004999015,0.340548179,ARTC05,Loaded,2020-03-09T16:30:00Z,2020-03-09,0.063145093,-0.0121121012
ARTC-12,194.82,194.84,194.84,-0.140104957,-0.0296984169,0.00434943065,-0.0897151429,-0.0583114759,-0.0745559883,-0.0248063073,0.0335051686,0.0151591546,38.312,0.437963444,-31.7583374,0.370105677,1.04252207,0.298492684,0.275284804,-0.32675297,0.0254752094,0.0239361461,0.0107158955,0.00288875546,0.319947645,-0.675075663,0.0745559883,1.04252207,0.298492684,1.04252207,0.000429295442,-0.333974755,ARTC04,Loaded,2020-03-09T16:29:00Z,2020-03-09,0.0335051686,-0.0248063073
ARTC-12,194.82,194.84,194.839,0.356940101,0.012551296,-0.040995728,-0.131066186,-0.223340498,-0.052981797,-0.152665977,0.0706745207,0.078084389,39.222,0.527753281,-13.3977789,0.360831319,0.294679691,0.275017651,0.335627601,0.224604197,0.00679940277,0.0258005542,0.0101956343,0.0148022862,1.62023959,-0.658122706,0.152665977,0.360831319,0.335627601,0.360831319,0.000433613752,0.579059221,ARTC05,Loaded,2020-03-09T16:30:00Z,2020-03-09,0.078084389,-0.052981797
ARTC-12,194.82,194.84,194.839,-0.0580823137,0.00339173536,0.0164225471,-0.120863277,-0.154863131,-0.0570399032,-0.0610090183,0.0938541124,0.0638233739,38.316,0.438047998,-30.9680706,0.395447319,0.95893361,0.325604414,0.273330692,-0.248446278,0.0258781212,0.0221389481,0.0104926813,0.00469561437,1.10904352,-1.04082296,0.0938541124,0.95893361,0.325604414,0.95893361,0.000441338489,-0.0162001961,ARTC04,Loaded,2020-03-09T16:29:00Z,2020-03-09,0.0938541124,-0.0570399032
